,pT1,pT2,pT3,pT4
102741,22.25,5.21875,28.0625,26.875
102742,74.25,67.75,8.4375,3.53125
102743,65.25,29.3125,24.875,6.84375
102744,57.25,28.25,16.375,8.03125
102745,52.0,16.6875,18.25,11.46875
102746,60.75,24.8125,14.8125,12.5
102747,34.375,15.28125,23.0,20.6875
102748,63.75,26.25,36.125,16.9375
102749,43.5,17.75,36.25,18.8125
102750,58.0,31.8125,15.5625,11.46875
102751,36.375,28.6875,36.75,23.625
102752,46.75,30.9375,31.1875,7.5
102753,47.0,36.875,23.25,13.09375
102754,64.75,13.5625,32.25,4.828125
102755,57.875,26.4375,39.5,11.34375
102756,53.25,31.0625,33.125,22.875
102757,79.0,24.25,13.5,9.53125
102758,51.5,23.9375,27.625,21.625
102759,47.25,33.375,39.0,12.3125
102760,57.0,44.75,13.625,9.0
102761,37.625,21.0625,26.9375,15.03125
102762,48.375,30.75,22.625,14.625
102763,57.25,25.8125,25.6875,12.84375
102764,50.875,48.875,35.125,19.625
102765,100.0,31.25,24.75,23.75
102766,51.125,25.25,36.25,14.1875
102767,150.5,6.421875,165.0,3.2734375
102768,61.25,23.75,31.25,24.6875
102769,42.125,34.625,22.125,8.09375
102770,63.75,30.4375,42.875,4.46875
102771,52.25,12.1875,22.375,5.390625
102772,61.125,22.375,22.875,17.4375
102773,69.75,31.8125,12.15625,8.84375
102774,88.0,17.5,19.0625,16.6875
102775,46.375,39.125,20.0625,14.6875
102776,54.875,32.125,25.8125,18.5
102777,61.0,23.125,26.5,20.5625
102778,52.625,35.875,17.5,8.21875
102779,44.125,26.8125,11.5,5.59375
102780,72.25,18.5625,30.625,11.09375
102781,34.375,33.125,18.0,12.78125
102782,47.5,25.0,39.25,11.71875
102783,58.0,44.0,22.0,4.65625
102784,25.3125,23.0,24.0625,6.203125
102785,37.75,31.3125,24.1875,10.65625
102786,39.0,36.875,21.875,6.53125
102787,52.875,34.25,17.4375,13.46875
102788,62.25,20.625,70.25,10.09375
102789,65.5,24.0,29.5,13.0
102790,57.5,22.8125,39.5,5.15625
102791,69.0,32.25,36.25,14.125
102792,162.5,29.5,92.5,65.75
102793,94.5,26.875,12.8125,8.28125
102794,38.125,28.625,14.125,10.0625
102795,45.875,33.5,18.25,12.53125
102796,58.75,13.53125,40.375,6.8125
102797,76.0,35.375,17.1875,17.125
102798,37.875,37.625,29.5,18.5625
102799,61.125,3.6953125,15.0625,7.71875
102800,65.5,18.125,6.640625,1.32421875
102801,41.5,17.3125,19.125,18.8125
102802,97.0,11.46875,17.25,4.75
102803,46.625,22.4375,29.75,8.03125
102804,28.8125,9.84375,18.1875,12.34375
102805,55.125,17.0625,29.5,9.96875
102806,27.8125,27.1875,24.4375,21.75
102807,41.25,36.125,39.25,7.9375
102808,48.75,33.5,35.0,17.0
102809,54.25,23.6875,32.75,18.0
102810,40.25,20.4375,24.75,24.3125
102811,47.5,14.59375,38.25,21.625
102812,82.25,21.75,18.8125,9.71875
102813,36.5,28.75,40.125,16.9375
102814,38.125,29.5,37.75,13.4375
102815,31.875,12.46875,9.59375,7.53125
102816,31.9375,12.125,28.5,25.0625
102817,78.25,18.875,62.25,12.5625
102818,44.125,20.625,31.3125,30.625
102819,84.5,18.0625,58.0,4.40625
102820,45.0,37.875,33.5,16.3125
102821,60.75,29.8125,17.5,9.5
102822,64.75,13.0,70.0,2.4296875
102823,81.25,19.3125,25.8125,9.1875
102824,93.25,8.28125,11.9375,11.40625
102825,45.375,21.3125,24.75,18.5
102826,40.25,24.75,27.25,14.125
102827,52.75,32.625,35.125,19.5
102828,66.5,19.5,59.875,19.0
102829,96.0,42.75,20.5,7.109375
102830,25.9375,12.46875,26.125,10.9375
102831,80.75,24.1875,51.75,45.125
102832,34.875,29.25,55.375,8.84375
102833,57.0,15.625,43.75,22.1875
102834,57.125,27.875,21.3125,18.1875
102835,19.375,19.1875,35.875,8.875
102836,83.5,23.0,15.34375,8.46875
102837,80.5,22.625,17.8125,5.859375
102838,39.5,10.0625,11.46875,9.96875
102839,60.125,27.25,33.875,1.609375
102840,47.5,32.875,24.0,5.25
102841,32.25,22.625,41.5,20.75
102842,59.5,33.625,43.5,11.59375
102843,62.0,49.375,25.0,17.875
102844,37.25,32.125,29.875,12.125
102845,39.875,29.0625,56.75,16.1875
102846,77.0,22.0625,31.0,11.59375
102847,81.75,10.9375,18.1875,10.75
102848,70.75,23.875,18.8125,10.59375
102849,36.25,31.375,45.5,13.65625
102850,89.75,19.5625,26.75,13.15625
102851,47.25,23.75,37.75,23.3125
102852,38.25,29.8125,32.75,20.3125
102853,40.25,34.75,31.875,21.75
102854,79.0,16.8125,49.0,7.609375
102855,109.0,17.4375,50.0,19.25
102856,51.375,17.0,17.4375,1.81640625
102857,42.875,22.75,45.625,21.4375
102858,25.875,23.0,28.375,14.125
102859,73.0,21.9375,31.875,13.5625
102860,54.625,32.0,31.625,13.84375
102861,34.125,33.875,58.625,7.203125
102862,37.625,23.9375,22.0625,13.1875
102863,52.75,2.6640625,25.25,18.125
102864,129.5,20.1875,31.125,27.9375
102865,73.5,14.34375,21.875,8.21875
102866,26.5,20.875,22.0625,10.21875
102867,101.5,14.90625,14.6875,9.875
102868,83.75,15.09375,10.90625,6.953125
102869,48.125,48.125,14.0,11.6875
102870,30.625,11.84375,34.875,4.09375
102871,46.75,35.125,6.515625,1.84375
102872,65.75,15.8125,22.875,14.4375
102873,72.5,21.4375,25.1875,18.375
102874,298.0,3.9296875,258.0,7.5
102875,68.75,48.5,16.5625,13.0625
102876,55.0,16.875,41.625,14.375
102877,87.75,18.0625,23.625,14.4375
102878,73.25,21.25,44.375,31.0
102879,59.875,18.5,42.625,13.84375
102880,48.0,30.875,26.8125,11.625
102881,89.5,28.6875,17.5,4.65625
102882,38.875,35.375,50.75,6.8125
102883,67.0,48.5,14.9375,10.09375
102884,109.5,22.5,32.875,14.6875
102885,122.25,16.6875,59.625,8.0
102886,84.0,19.625,15.0,11.25
102887,70.5,30.0625,20.5625,13.21875
102888,60.25,24.0625,35.375,25.25
102889,37.75,28.6875,22.625,6.9375
102890,29.0,20.8125,12.6875,9.34375
102891,50.5,47.375,14.6875,12.90625
102892,150.5,28.375,32.625,22.125
102893,45.25,25.6875,14.84375,13.6875
102894,36.5,28.25,22.8125,20.0625
102895,103.25,10.03125,15.84375,11.59375
102896,66.0,23.1875,30.25,3.34375
102897,34.125,18.0,20.25,18.75
102898,72.75,34.625,32.25,15.59375
102899,67.75,22.375,34.875,20.75
102900,42.875,36.25,35.25,15.3125
102901,54.75,44.0,16.4375,13.96875
102902,24.75,12.25,35.875,12.625
102903,55.375,30.5,18.0,5.453125
102904,60.375,27.75,27.3125,16.625
102905,48.875,31.375,30.4375,19.6875
102906,55.875,48.625,71.5,20.6875
102907,64.5,14.90625,22.0625,7.484375
102908,35.75,21.625,20.0,11.0
102909,33.625,27.875,42.875,6.421875
102910,35.75,12.1875,30.4375,29.5625
102911,44.375,31.75,30.125,17.4375
102912,57.5,20.5625,12.78125,8.375
102913,31.625,22.375,26.8125,10.53125
102914,61.625,10.25,9.125,6.125
102915,48.0,31.25,10.34375,8.71875
102916,74.25,23.625,58.625,30.875
102917,28.0625,17.0625,24.3125,23.9375
102918,65.75,28.8125,10.6875,4.984375
102919,70.75,19.5,28.9375,15.65625
102920,32.25,21.75,36.625,32.75
102921,46.75,42.875,36.375,14.21875
102922,46.875,41.25,21.625,15.46875
102923,68.75,9.0,34.625,20.8125
102924,80.25,29.8125,63.25,26.75
102925,64.5,18.0,17.375,15.96875
102926,64.25,25.375,24.875,2.546875
102927,85.75,39.25,33.125,28.0625
102928,46.0,30.5,29.5625,12.1875
102929,43.375,6.375,22.25,12.84375
102930,69.0,51.25,92.5,14.25
102931,60.875,30.5625,22.375,13.59375
102932,78.5,36.625,52.125,7.25
102933,47.875,35.125,35.75,6.0
102934,77.5,21.0625,14.96875,7.671875
102935,59.5,37.125,35.625,7.03125
102936,22.9375,12.875,36.0,11.03125
102937,57.375,26.875,19.9375,9.5
102938,53.5,30.3125,42.625,5.609375
102939,60.75,12.9375,59.375,10.90625
102940,58.625,46.5,15.1875,9.71875
102941,72.25,21.125,38.875,4.53125
102942,29.875,5.484375,13.0,4.53125
102943,62.375,19.25,49.875,20.25
102944,66.5,26.6875,14.125,10.4375
102945,50.125,19.625,24.6875,8.71875
102946,59.75,11.125,24.125,11.40625
102947,129.5,24.3125,17.25,7.875
102948,135.5,10.875,74.25,6.234375
102949,68.25,60.625,17.625,15.53125
102950,75.75,29.875,27.75,19.8125
102951,66.25,22.75,24.375,21.875
102952,71.0,16.1875,14.6875,14.375
102953,78.0,16.8125,22.125,12.28125
102954,40.625,20.4375,19.125,12.09375
102955,69.75,19.4375,50.875,10.46875
102956,53.5,26.375,40.25,24.4375
102957,54.5,28.25,39.875,5.3125
102958,57.0,28.0625,35.625,24.375
102959,95.0,14.375,50.875,25.9375
102960,30.125,20.375,32.125,11.71875
102961,65.0,54.75,24.8125,14.40625
102962,32.625,13.0,28.8125,26.0625
102963,47.0,35.125,32.75,24.875
102964,27.875,6.078125,23.0,14.09375
102965,47.0,27.9375,20.1875,13.625
102966,57.0,40.125,20.75,4.15625
102967,48.125,37.875,22.375,19.5625
102968,32.75,18.8125,23.625,21.875
102969,46.125,24.5625,26.75,16.25
102970,57.25,26.5625,55.125,5.0
102971,81.75,7.8125,13.6875,13.21875
102972,157.0,65.5,138.0,20.3125
102973,65.25,5.125,16.875,3.890625
102974,56.75,51.125,16.0625,13.21875
102975,81.25,65.25,30.1875,12.3125
102976,47.25,23.875,22.5,11.84375
102977,53.375,39.5,8.8125,8.03125
102978,93.25,13.65625,22.625,21.75
102979,53.25,17.5,19.6875,18.8125
102980,83.0,68.75,30.75,24.3125
102981,40.875,37.0,20.5625,3.3125
102982,41.375,5.6875,10.875,9.28125
102983,49.375,41.875,44.125,18.125
102984,57.25,50.75,20.0,14.71875
102985,46.25,22.9375,30.5625,16.9375
102986,90.0,21.75,20.125,2.40625
102987,30.125,29.3125,30.0,27.75
102988,73.75,26.6875,15.84375,9.8125
102989,39.625,32.5,42.625,24.125
102990,51.875,30.0625,42.75,3.90625
102991,53.625,21.4375,15.0,12.8125
102992,167.0,17.0,65.5,20.0625
102993,43.5,25.5625,24.0625,22.0625
102994,26.0,25.625,23.3125,20.8125
102995,45.375,33.75,32.0,29.625
102996,56.875,12.5,37.25,19.5625
102997,63.5,26.125,46.875,5.640625
102998,76.5,19.3125,38.75,8.96875
102999,94.5,22.4375,24.5625,9.09375
103000,50.125,42.25,20.5,9.46875
103001,39.625,25.25,39.75,6.21875
103002,72.25,24.9375,36.125,10.46875
103003,55.625,20.25,19.3125,17.3125
103004,40.375,38.375,23.875,10.96875
103005,51.875,29.0625,17.6875,16.125
103006,56.375,28.4375,37.0,8.59375
103007,122.0,21.875,49.25,6.15625
103008,66.75,10.6875,18.25,15.65625
103009,22.75,5.90625,19.875,14.125
103010,60.625,31.875,18.25,13.25
103011,79.0,45.875,33.75,22.375
103012,47.25,34.875,30.9375,17.1875
103013,164.0,45.0,37.75,5.796875
103014,40.5,23.3125,17.8125,10.5625
103015,47.375,39.75,20.375,14.96875
103016,41.25,15.21875,23.0,6.015625
103017,85.0,17.4375,47.875,11.375
103018,34.125,25.25,24.9375,13.0625
103019,58.625,43.75,23.4375,13.59375
103020,46.25,26.625,19.125,5.75
103021,49.375,33.125,42.75,7.1875
103022,48.5,30.3125,26.375,11.75
103023,35.5,26.4375,30.875,12.28125
103024,96.75,12.875,18.375,6.328125
103025,40.625,34.375,19.75,16.0625
103026,58.125,1.6328125,32.125,8.34375
103027,83.75,9.40625,10.75,10.5625
103028,76.0,21.375,29.125,4.84375
103029,50.125,33.75,24.9375,16.875
103030,57.0,27.1875,23.0,8.25
103031,40.375,40.25,17.5,1.4453125
103032,46.0,27.9375,16.25,13.34375
103033,64.0,57.0,9.25,8.09375
103034,47.0,30.75,46.5,3.9140625
103035,76.5,51.375,13.75,3.859375
103036,21.625,18.1875,50.0,6.6875
103037,41.125,29.625,34.375,11.21875
103038,62.125,27.9375,38.625,14.875
103039,26.4375,25.5,22.25,21.9375
103040,63.375,25.1875,47.5,12.21875
103041,69.5,40.25,25.25,8.28125
103042,39.375,36.375,26.8125,8.21875
103043,40.125,38.875,20.9375,20.75
103044,76.75,26.75,27.625,17.125
103045,66.25,30.0625,41.375,8.40625
103046,53.25,32.75,50.0,13.21875
103047,44.5,37.875,26.375,13.75
103048,78.5,17.75,11.34375,5.609375
103049,49.875,36.375,36.625,5.953125
103050,81.0,15.4375,14.5625,12.96875
103051,60.25,30.1875,17.25,11.6875
103052,76.75,16.4375,32.625,5.453125
103053,45.125,34.0,28.3125,18.125
103054,37.5,21.6875,31.3125,4.703125
103055,77.25,7.015625,23.875,13.96875
103056,51.875,34.0,18.625,11.0625
103057,57.5,30.9375,25.6875,16.375
103058,26.9375,10.125,38.625,7.6875
103059,68.0,26.5,28.375,8.75
103060,50.25,22.25,14.1875,11.34375
103061,60.875,24.5625,29.6875,27.75
103062,55.375,30.9375,27.75,12.5625
103063,29.375,11.0,15.8125,12.6875
103064,57.375,35.375,22.0,20.5625
103065,68.75,13.6875,25.9375,20.5625
103066,23.625,13.03125,33.375,14.90625
103067,39.0,14.15625,28.5,23.0625
103068,32.25,22.4375,32.75,14.40625
103069,63.875,5.265625,26.9375,12.53125
103070,47.75,47.75,39.625,6.34375
103071,46.25,38.375,29.125,5.96875
103072,49.875,44.25,38.375,15.71875
103073,48.5,19.5,26.3125,11.8125
103074,60.875,43.75,20.3125,1.65234375
103075,64.0,43.5,14.15625,12.1875
103076,38.25,26.375,27.0,20.9375
103077,52.0,42.5,19.5625,10.78125
103078,55.125,26.25,24.0,13.15625
103079,26.3125,13.34375,34.375,9.375
103080,112.0,44.75,27.8125,1.84375
103081,51.125,36.75,14.28125,10.65625
103082,39.875,28.0,43.75,19.625
103083,58.875,35.125,24.625,9.21875
103084,42.0,15.4375,32.375,2.1640625
103085,58.125,20.4375,23.9375,14.03125
103086,54.375,52.625,17.5,10.15625
103087,91.5,20.9375,33.0,20.8125
103088,58.0,30.1875,36.5,25.125
103089,32.625,10.84375,16.6875,15.21875
103090,56.625,34.0,30.5,9.40625
103091,81.25,9.90625,12.1875,6.1875
103092,78.75,18.9375,27.875,12.65625
103093,120.5,25.8125,40.75,27.125
103094,49.75,35.875,9.84375,9.125
103095,58.875,31.0,12.96875,8.34375
103096,65.75,19.0625,46.25,15.875
103097,79.75,30.5,14.0,9.0
103098,42.875,27.3125,18.4375,15.3125
103099,101.75,42.75,23.3125,6.65625
103100,106.25,72.5,117.75,19.3125
103101,78.75,65.5,19.8125,15.3125
103102,70.25,24.6875,13.5625,10.25
103103,50.5,48.375,17.125,15.375
103104,73.75,21.1875,21.25,17.4375
103105,46.25,43.25,28.625,9.46875
103106,47.75,11.5625,15.59375,12.65625
103107,125.0,42.875,24.125,23.25
103108,69.0,18.4375,18.0,17.8125
103109,58.0,40.625,21.0,14.03125
103110,63.75,29.375,13.625,13.375
103111,94.5,35.875,36.25,15.65625
103112,43.375,38.375,41.375,18.75
103113,39.5,24.8125,29.6875,20.75
103114,34.5,12.0625,22.9375,22.375
103115,31.9375,24.1875,69.25,20.625
103116,21.125,20.0,40.5,10.4375
103117,48.75,24.375,19.5625,19.25
103118,65.75,10.0,45.0,12.03125
103119,44.375,32.5,31.875,8.34375
103120,47.375,17.0,47.375,9.5625
103121,51.375,32.5,31.125,28.1875
103122,72.5,18.625,33.5,21.25
103123,52.125,21.0,19.25,8.09375
103124,47.75,20.6875,20.4375,16.1875
103125,127.25,38.125,4.484375,3.9140625
103126,69.5,14.1875,16.6875,13.75
103127,43.625,19.625,29.9375,14.03125
103128,44.125,37.25,23.25,9.0
103129,56.625,27.3125,24.0625,17.5625
103130,46.875,39.375,27.5625,12.09375
103131,43.75,19.75,31.5,30.625
103132,23.375,9.53125,16.75,8.625
103133,69.25,46.5,34.75,5.21875
103134,42.0,29.625,27.875,22.125
103135,62.125,27.625,27.4375,22.375
103136,49.75,37.25,18.0625,13.71875
103137,47.75,42.875,16.375,11.09375
103138,38.0,8.3125,9.28125,5.953125
103139,43.25,36.5,31.9375,18.3125
103140,53.375,20.0,35.0,13.21875
103141,142.0,52.125,15.59375,9.5625
103142,32.125,31.125,38.625,25.875
103143,55.75,3.8046875,28.625,16.625
103144,69.75,36.5,9.78125,4.984375
103145,46.125,21.875,42.125,21.6875
103146,36.5,3.171875,43.125,11.53125
103147,60.25,6.734375,42.75,15.34375
103148,50.875,13.78125,30.5625,14.3125
103149,38.5,24.5625,25.125,2.609375
103150,22.4375,15.40625,31.25,17.0
103151,46.0,32.0,20.75,3.6015625
103152,129.0,19.625,27.375,16.0
103153,63.75,23.75,20.1875,16.8125
103154,39.5,33.625,21.9375,14.03125
103155,47.625,34.5,15.59375,8.09375
103156,87.0,27.5,15.4375,11.8125
103157,12.375,5.390625,30.6875,7.90625
103158,45.0,31.9375,33.0,16.25
103159,56.25,51.375,57.875,12.5625
103160,50.375,36.25,15.0,12.375
103161,71.0,13.65625,31.1875,10.09375
103162,43.25,38.25,28.75,21.75
103163,38.875,38.125,28.4375,9.1875
103164,71.0,7.65625,31.3125,10.5
103165,77.75,42.875,54.125,27.625
103166,61.375,13.03125,25.25,22.0
103167,60.125,22.25,17.9375,11.90625
103168,60.375,34.875,25.3125,13.3125
103169,37.75,35.875,50.375,15.5625
103170,25.75,25.1875,27.375,9.28125
103171,52.5,18.6875,10.75,7.390625
103172,59.375,14.34375,55.0,3.171875
103173,57.625,31.4375,21.875,9.65625
103174,24.0625,9.09375,23.3125,4.375
103175,33.75,6.5,23.5,20.1875
103176,68.75,12.78125,18.5,7.6875
103177,50.625,40.75,32.25,22.0625
103178,34.75,26.625,23.9375,15.8125
103179,46.875,14.4375,45.625,25.8125
103180,51.625,19.9375,37.375,10.09375
103181,73.75,19.0,41.625,3.984375
103182,47.5,30.125,19.375,18.6875
103183,41.0,18.625,19.3125,10.40625
103184,52.25,28.875,11.125,7.625
103185,50.375,35.875,13.71875,7.640625
103186,75.5,34.75,49.625,32.375
103187,45.25,14.0625,32.5,18.625
103188,71.0,48.25,11.53125,6.46875
103189,57.5,35.875,43.0,9.25
103190,66.5,26.375,27.125,19.875
103191,27.625,21.1875,35.5,13.4375
103192,60.0,24.0625,44.75,18.125
103193,49.5,11.0625,22.6875,14.8125
103194,82.5,18.25,36.375,35.5
103195,102.0,20.5625,21.625,7.140625
103196,73.0,22.1875,14.375,11.34375
103197,66.75,33.375,23.25,19.5625
103198,56.75,23.4375,39.5,16.125
103199,41.75,16.0625,22.125,8.75
103200,36.375,33.375,34.125,6.421875
103201,52.875,21.8125,13.375,11.78125
103202,69.25,24.0,39.0,15.25
103203,66.25,30.9375,27.0,7.875
103204,52.0,42.375,20.875,7.46875
103205,57.375,16.8125,10.65625,9.5
103206,26.25,22.9375,29.375,10.21875
103207,49.25,43.25,29.375,9.3125
103208,61.625,14.34375,40.625,13.09375
103209,58.0,21.25,26.5,19.1875
103210,67.75,22.0,22.375,13.1875
103211,43.5,36.5,33.5,10.96875
103212,72.75,21.5,38.375,7.671875
103213,144.5,9.125,33.375,24.75
103214,32.75,31.9375,49.25,10.25
103215,66.5,43.875,60.0,30.1875
103216,173.0,97.25,27.1875,20.9375
103217,46.5,44.0,13.71875,10.875
103218,56.0,26.25,15.28125,4.65625
103219,83.75,16.8125,16.375,13.75
103220,77.75,29.5,29.8125,2.40625
103221,49.375,29.6875,46.625,23.0
103222,101.5,21.1875,26.0625,21.3125
103223,50.75,29.3125,33.75,5.484375
103224,85.25,21.9375,14.5,13.6875
103225,61.625,27.1875,32.125,17.3125
103226,135.0,17.8125,20.5,3.09375
103227,37.875,35.375,31.125,19.9375
103228,52.5,14.0,36.375,21.3125
103229,47.25,23.25,20.0625,19.875
103230,44.625,14.90625,25.875,7.734375
103231,30.8125,20.4375,20.875,12.84375
103232,175.5,45.75,77.25,27.6875
103233,39.5,32.125,19.625,7.421875
103234,70.5,32.75,20.75,9.5625
103235,31.875,21.0625,32.125,8.6875
103236,39.5,16.5,23.375,17.25
103237,43.125,6.03125,29.1875,26.625
103238,42.25,30.75,13.90625,4.40625
103239,52.125,44.75,11.90625,8.1875
103240,68.5,24.1875,23.625,20.8125
103241,74.5,23.1875,21.4375,19.9375
103242,59.0,31.6875,32.875,10.59375
103243,59.625,33.75,23.5625,3.125
103244,37.875,36.5,22.875,6.921875
103245,62.625,33.0,10.3125,9.46875
103246,75.5,58.625,8.4375,7.03125
103247,82.75,28.5625,18.0,0.828125
103248,69.5,21.1875,25.3125,4.703125
103249,63.5,50.25,45.375,24.375
103250,64.25,41.5,8.15625,2.5625
103251,83.5,17.8125,70.5,11.1875
103252,53.5,26.0625,19.5,19.125
103253,56.875,30.5625,28.1875,17.0
103254,75.75,13.46875,39.375,34.25
103255,53.5,33.375,37.75,9.6875
103256,54.5,30.9375,11.5,10.84375
103257,48.625,24.125,33.25,9.375
103258,40.125,37.375,23.25,8.5
103259,70.75,50.375,15.6875,7.921875
103260,42.125,18.25,4.453125,2.546875
103261,38.875,38.625,27.4375,11.1875
103262,57.125,28.1875,31.25,15.3125
103263,53.875,28.375,31.8125,8.1875
103264,39.125,7.921875,14.9375,4.96875
103265,57.5,23.5625,27.5625,9.5
103266,90.0,19.375,29.8125,24.1875
103267,56.625,47.375,41.5,33.75
103268,126.75,16.6875,23.5,12.3125
103269,131.0,50.5,24.625,10.59375
103270,90.5,55.75,65.0,51.5
103271,50.875,20.5,25.6875,16.625
103272,42.25,38.25,45.875,13.78125
103273,51.625,16.625,36.125,22.9375
103274,72.5,20.6875,15.96875,4.109375
103275,40.875,28.625,15.0625,9.28125
103276,60.5,17.9375,30.5,10.0
103277,38.125,37.25,47.125,3.4296875
103278,59.75,32.25,23.5625,16.5
103279,87.0,23.125,52.625,6.5625
103280,34.875,20.0,28.5625,23.8125
103281,67.75,32.125,17.625,13.65625
103282,60.5,17.5,32.375,20.625
103283,46.0,28.6875,46.75,12.75
103284,52.0,23.75,20.6875,8.9375
103285,81.25,31.1875,12.71875,3.9296875
103286,41.375,35.625,39.375,10.0625
103287,153.5,54.375,54.875,7.109375
103288,102.0,27.6875,17.1875,2.9609375
103289,39.875,36.0,27.125,25.125
103290,46.375,34.75,20.6875,8.4375
103291,36.0,21.625,20.4375,19.0625
103292,77.0,21.0625,53.125,23.375
103293,57.375,26.25,23.125,16.9375
103294,78.5,28.125,27.625,9.71875
103295,80.5,17.6875,20.75,17.25
103296,87.25,34.0,12.125,3.1171875
103297,81.0,25.4375,28.8125,9.34375
103298,66.5,44.75,39.125,14.6875
103299,40.5,22.625,27.375,12.71875
103300,42.625,41.25,13.0,8.0
103301,28.875,17.4375,36.375,12.15625
103302,67.25,29.0625,28.125,17.625
103303,120.0,15.5625,18.5625,10.5625
103304,67.75,36.375,52.125,20.875
103305,64.25,20.0625,25.5,25.1875
103306,57.75,30.4375,47.625,34.75
103307,51.5,28.75,25.0,18.0625
103308,44.75,32.25,32.875,3.2734375
103309,50.25,32.625,34.0,21.5
103310,34.0,33.5,16.125,7.78125
103311,58.625,36.875,28.3125,14.96875
103312,57.625,40.625,16.1875,14.25
103313,60.75,36.125,16.25,13.5
103314,54.125,30.875,41.125,2.4140625
103315,56.75,27.1875,29.0,8.5
103316,52.625,34.75,12.59375,7.46875
103317,27.875,22.875,25.1875,25.125
103318,41.5,36.625,40.875,19.6875
103319,85.25,19.5625,25.375,3.3984375
103320,43.375,29.625,32.25,30.9375
103321,134.5,57.25,38.125,19.4375
103322,47.875,31.0,23.9375,11.3125
103323,59.5,18.875,10.46875,6.796875
103324,50.0,32.125,38.375,10.71875
103325,60.875,26.875,24.25,12.25
103326,49.0,31.875,45.625,15.125
103327,46.25,31.5,49.875,5.5625
103328,55.75,39.5,32.625,17.25
103329,56.375,15.8125,33.625,3.25
103330,60.75,49.0,7.859375,1.58984375
103331,67.5,32.875,28.375,24.125
103332,113.75,31.0625,15.34375,4.515625
103333,36.125,33.25,24.25,12.21875
103334,47.25,27.3125,33.875,17.4375
103335,57.125,41.25,19.1875,14.53125
103336,35.875,27.5625,26.875,15.65625
103337,53.75,10.15625,25.6875,8.96875
103338,65.25,35.375,21.3125,9.34375
103339,26.0,24.75,57.0,11.03125
103340,36.75,30.9375,27.3125,7.53125
103341,53.125,28.75,18.875,12.90625
103342,497.0,64.75,172.5,30.8125
103343,66.5,35.0,44.0,3.59375
103344,59.5,35.625,24.875,9.375
103345,32.75,18.375,50.75,14.09375
103346,47.375,36.625,30.125,11.8125
103347,59.5,32.875,33.5,7.15625
103348,59.375,22.375,48.75,5.34375
103349,68.75,16.1875,18.0,13.1875
103350,70.75,34.625,21.5625,3.6875
103351,162.5,25.6875,53.25,36.625
103352,65.75,27.0,23.8125,19.375
103353,59.75,21.25,24.6875,7.171875
103354,53.75,15.25,27.0625,13.0625
